Loan ID,Customer ID,Current Loan Amount($),Term,Annual Income($),Years in current job,Home Ownership,Purpose,Monthly Debt($),Current Credit Balance($),Maximum Open Credit($),Bankruptcies,Loan/Income Ratio,Monthly_debt/Income ratio,Credit/Income Ratio,Credit lef($)
f4bf1845,7c35bb8e,20000.0,Short Term,140000.0,5 years,Rent,Debt Consolidation,2100.0,10000.0,20000.0,0.0,0.14,0.18,0.14,10000.0
e6db2d55,4fd0be21,20000.0,Short Term,90000.0,1 year,Rent,Debt Consolidation,899.9999999999999,10000.0,10000.0,0.0,0.22,0.12,0.11,0.0
0b868838,dc59e56f,10000.0,Short Term,60000.0,1 year,Rent,Debt Consolidation,200.0,10000.0,20000.0,0.0,0.17,0.04,0.33,10000.0
07018d69,8fdb2ba9,60000.0,Long Term,170000.0,6 years,Mortgage,Debt Consolidation,1100.0,30000.0,50000.0,0.0,0.35,0.08,0.29,20000.0
d33424fb,eec1ef45,80000.0,Long Term,229999.99999999997,2 years,Rent,Debt Consolidation,1799.9999999999998,10000.0,30000.0,1.0,0.35,0.09,0.13,20000.0
67280b2b,da05749e,10000.0,Short Term,110000.00000000001,3 years,Rent,Debt Consolidation,2100.0,90000.0,110000.00000000001,0.0,0.09,0.23,1.0,20000.0
2d25a5e8,6edaf436,80000.0,Long Term,180000.0,10+ years,Rent,Debt Consolidation,3500.0000000000005,40000.0,60000.0,0.0,0.44,0.23,0.33,20000.0
1040ce75,f27ca21c,30000.0,Long Term,200000.0,7 years,Rent,Debt Consolidation,1799.9999999999998,70000.0,100000.0,0.0,0.15,0.11,0.5,30000.0
3540b028,a4d3584e,20000.0,Short Term,100000.0,10+ years,Mortgage,Debt Consolidation,2100.0,20000.0,50000.0,0.0,0.2,0.25,0.5,30000.0
72121902,e3fcccea,30000.0,Short Term,190000.0,3 years,Mortgage,Debt Consolidation,4700.0,20000.0,90000.0,0.0,0.16,0.3,0.47,70000.0
a9840b25,d237b81a,70000.0,Short Term,459999.99999999994,10+ years,Mortgage,Debt Consolidation,5300.0,60000.0,130000.0,0.0,0.15,0.14,0.28,70000.0
bc0d512f,ae9feccb,30000.0,Short Term,110000.00000000001,6 years,Mortgage,Debt Consolidation,2800.0,30000.0,50000.0,0.0,0.27,0.31,0.45,20000.0
d996ca0d,497eaedc,10000.0,Long Term,70000.0,3 years,Rent,Debt Consolidation,1300.0,10000.0,20000.0,0.0,0.14,0.22,0.29,10000.0
fb31b667,2ba7d20e,10000.0,Short Term,110000.00000000001,10+ years,Own Home,Debt Consolidation,1300.0,20000.0,20000.0,0.0,0.09,0.14,0.18,0.0
82468e7d,019169d5,40000.0,Long Term,130000.0,10+ years,Rent,Debt Consolidation,2700.0,10000.0,10000.0,0.0,0.31,0.25,0.08,0.0
587104b6,8b372dad,10000.0,Short Term,30000.0,3 years,Rent,Debt Consolidation,300.0,20000.0,30000.0,0.0,0.33,0.12,1.0,10000.0
47fb3b41,2d039b88,20000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,300.0,10000.0,10000.0,0.0,0.15,0.03,0.08,0.0
14473410,02c3725e,20000.0,Short Term,80000.0,2 years,Own Home,Debt Consolidation,2500.0,40000.0,100000.0,0.0,0.25,0.38,1.25,60000.0
f79e07e8,43b28375,0.0,Short Term,80000.0,10+ years,Rent,Other,1300.0,20000.0,30000.0,1.0,0.0,0.19,0.38,10000.0
f5276daf,df3f1dde,20000.0,Short Term,110000.00000000001,10+ years,Rent,Debt Consolidation,1300.0,30000.0,70000.0,0.0,0.18,0.14,0.64,40000.0
7864afb3,5f7f6e7f,10000.0,Short Term,90000.0,8 years,Mortgage,Medical Bills,1700.0000000000002,30000.0,40000.0,0.0,0.11,0.23,0.44,10000.0
c4362c57,743c9a42,30000.0,Short Term,120000.0,6 years,Mortgage,Debt Consolidation,700.0,30000.0,50000.0,0.0,0.25,0.07,0.42,20000.0
bba4710e,5eedf67f,70000.0,Long Term,250000.0,10+ years,Mortgage,Debt Consolidation,800.0,30000.0,100000.0,0.0,0.28,0.04,0.4,70000.0
7f24d6a4,71a1d12a,40000.0,Short Term,170000.0,7 years,Own Home,Debt Consolidation,2000.0,30000.0,40000.0,0.0,0.24,0.14,0.24,10000.0
0a84ae20,250445fd,40000.0,Long Term,160000.0,5 years,Rent,Debt Consolidation,1500.0,10000.0,10000.0,0.0,0.25,0.11,0.06,0.0
af2e300c,1ad6e33d,30000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,800.0,30000.0,110000.00000000001,0.0,0.43,0.14,1.57,80000.0
50325561,6de58174,20000.0,Long Term,70000.0,10+ years,Mortgage,Debt Consolidation,2100.0,10000.0,70000.0,0.0,0.29,0.36,1.0,60000.0
d6a60f35,6f2f9a64,50000.0,Long Term,100000.0,1 year,Rent,Debt Consolidation,2800.0,10000.0,30000.0,1.0,0.5,0.34,0.3,20000.0
4ad3ff10,9fa37afb,10000.0,Long Term,100000.0,8 years,Rent,Other,500.0,10000.0,20000.0,0.0,0.1,0.06,0.2,10000.0
fa584f27,329b8a4c,50000.0,Long Term,90000.0,9 years,Rent,Debt Consolidation,1700.0000000000002,10000.0,50000.0,0.0,0.56,0.23,0.56,40000.0
34846126,ce6be958,30000.0,Long Term,140000.0,1 year,Rent,Debt Consolidation,2100.0,10000.0,10000.0,0.0,0.21,0.18,0.07,0.0
531649a2,10bf3146,50000.0,Long Term,90000.0,6 years,Mortgage,Debt Consolidation,1700.0000000000002,30000.0,40000.0,0.0,0.56,0.23,0.44,10000.0
944be93f,12c4f448,30000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,3200.0,20000.0,30000.0,0.0,0.19,0.24,0.19,10000.0
9eb9018b,8d8636be,0.0,Short Term,90000.0,7 years,Rent,Take a Trip,1600.0,30000.0,50000.0,0.0,0.0,0.21,0.56,20000.0
39600a7a,77ecf005,70000.0,Long Term,160000.0,10+ years,Mortgage,Debt Consolidation,3900.0,50000.0,100000.0,0.0,0.44,0.29,0.62,50000.0
c70c6824,1f1f314a,40000.0,Long Term,80000.0,10+ years,Own Home,Debt Consolidation,1600.0,10000.0,50000.0,0.0,0.5,0.24,0.62,40000.0
9d7758f7,5611604b,30000.0,Short Term,200000.0,10+ years,Mortgage,Debt Consolidation,2200.0,50000.0,90000.0,0.0,0.15,0.13,0.45,40000.0
134b2a54,0d32c268,40000.0,Short Term,120000.0,1 year,Rent,Debt Consolidation,2500.0,10000.0,60000.0,0.0,0.33,0.25,0.5,50000.0
9b5a864e,5a4830d6,20000.0,Long Term,80000.0,4 years,Mortgage,Debt Consolidation,1400.0,10000.0,50000.0,0.0,0.25,0.21,0.62,40000.0
3973c3f1,7637105f,30000.0,Short Term,90000.0,1 year,Mortgage,Debt Consolidation,1300.0,40000.0,50000.0,0.0,0.33,0.17,0.56,10000.0
94736f05,8bb6ad89,40000.0,Short Term,80000.0,1 year,Mortgage,Debt Consolidation,600.0,30000.0,80000.0,0.0,0.5,0.09,1.0,50000.0
d96bf630,36c11730,30000.0,Short Term,190000.0,5 years,Rent,Debt Consolidation,1300.0,20000.0,20000.0,0.0,0.16,0.08,0.11,0.0
ab2b3b11,bbee426c,30000.0,Short Term,70000.0,5 years,Rent,Debt Consolidation,400.0,10000.0,20000.0,0.0,0.43,0.07,0.29,10000.0
ca9b7093,98b05daf,50000.0,Long Term,150000.0,10+ years,Mortgage,Debt Consolidation,2900.0,40000.0,70000.0,0.0,0.33,0.23,0.47,30000.0
770bfbef,823f2363,10000.0,Short Term,60000.0,4 years,Rent,Other,1000.0,10000.0,120000.0,0.0,0.17,0.2,2.0,110000.0
f917e21c,532a7d53,10000.0,Short Term,170000.0,10+ years,Mortgage,Buy a Car,1799.9999999999998,20000.0,60000.0,0.0,0.06,0.13,0.35,40000.0
761b3af9,b80702ef,40000.0,Short Term,190000.0,1 year,Rent,Debt Consolidation,3500.0000000000005,40000.0,90000.0,0.0,0.21,0.22,0.47,50000.0
728d608a,1d91f472,30000.0,Short Term,60000.0,4 years,Rent,Debt Consolidation,0.0,20000.0,30000.0,0.0,0.5,0.0,0.5,10000.0
d610352d,97a33c7e,20000.0,Short Term,160000.0,8 years,Mortgage,Debt Consolidation,1700.0000000000002,10000.0,20000.0,0.0,0.12,0.13,0.12,10000.0
adadf4d9,31881046,40000.0,Short Term,80000.0,2 years,Rent,Debt Consolidation,1300.0,40000.0,50000.0,0.0,0.5,0.19,0.62,10000.0
ba6b7eec,2ed51690,0.0,Short Term,60000.0,1 year,Rent,Other,1300.0,10000.0,10000.0,0.0,0.0,0.26,0.17,0.0
cc3bea33,598a94a4,40000.0,Long Term,70000.0,7 years,Rent,Debt Consolidation,1400.0,40000.0,50000.0,0.0,0.57,0.24,0.71,10000.0
c7aafb0f,d47db0fc,0.0,Short Term,140000.0,10+ years,Mortgage,Debt Consolidation,3000.0,20000.0,40000.0,0.0,0.0,0.26,0.29,20000.0
b5bff934,884d2492,10000.0,Short Term,80000.0,3 years,Rent,Buy a Car,1799.9999999999998,30000.0,50000.0,0.0,0.12,0.27,0.62,20000.0
c7d80f81,ceef2510,50000.0,Long Term,110000.00000000001,10+ years,Rent,Debt Consolidation,2200.0,70000.0,90000.0,0.0,0.45,0.24,0.82,20000.0
5e16fa1b,c20c598e,20000.0,Short Term,50000.0,1 year,Rent,Debt Consolidation,800.0,20000.0,30000.0,0.0,0.4,0.19,0.6,10000.0
dac9ca67,f9884812,70000.0,Short Term,180000.0,10+ years,Rent,Debt Consolidation,2800.0,30000.0,40000.0,1.0,0.39,0.19,0.22,10000.0
ee48647b,cf7ff97d,20000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,1000.0,20000.0,60000.0,0.0,0.12,0.08,0.38,40000.0
dee5fbc1,b8f21bf6,20000.0,Short Term,90000.0,6 years,Mortgage,Debt Consolidation,1500.0,20000.0,50000.0,1.0,0.22,0.2,0.56,30000.0
919b0dec,79120977,30000.0,Short Term,280000.0,7 years,Mortgage,Home Improvements,1100.0,40000.0,110000.00000000001,0.0,0.11,0.05,0.39,70000.0
ed605bab,9a66264d,30000.0,Short Term,180000.0,6 years,Rent,Debt Consolidation,2600.0,0.0,40000.0,0.0,0.17,0.17,0.22,40000.0
1fd4aaf1,309cf07a,40000.0,Short Term,100000.0,2 years,Mortgage,Debt Consolidation,1799.9999999999998,10000.0,10000.0,0.0,0.4,0.22,0.1,0.0
65c7cdce,5d8e5d9f,30000.0,Short Term,80000.0,10+ years,Rent,Debt Consolidation,800.0,20000.0,30000.0,0.0,0.38,0.12,0.38,10000.0
f4d7fe3f,2906df16,10000.0,Short Term,60000.0,4 years,Rent,Debt Consolidation,1000.0,20000.0,40000.0,0.0,0.17,0.2,0.67,20000.0
0e822182,de85985d,20000.0,Long Term,160000.0,7 years,Rent,Debt Consolidation,2300.0,20000.0,40000.0,0.0,0.12,0.17,0.25,20000.0
94aefcb9,2777411f,40000.0,Short Term,160000.0,8 years,Rent,Debt Consolidation,3599.9999999999995,60000.0,80000.0,0.0,0.25,0.27,0.5,20000.0
9c2a87cc,08d36858,40000.0,Long Term,110000.00000000001,1 year,Rent,Debt Consolidation,1700.0000000000002,40000.0,40000.0,0.0,0.36,0.19,0.36,0.0
231cf74f,f706e3b2,80000.0,Long Term,470000.0,10+ years,Mortgage,Other,2200.0,10000.0,90000.0,0.0,0.17,0.06,0.19,80000.0
b0ed2ad9,0f28d319,10000.0,Short Term,80000.0,6 years,Rent,Debt Consolidation,899.9999999999999,10000.0,20000.0,0.0,0.12,0.13,0.25,10000.0
e37ca0a1,89bd0201,20000.0,Short Term,80000.0,1 year,Rent,Debt Consolidation,700.0,10000.0,50000.0,0.0,0.25,0.1,0.62,40000.0
d37a6a58,2a168b2d,30000.0,Short Term,100000.0,1 year,Rent,Debt Consolidation,2400.0,30000.0,90000.0,0.0,0.3,0.29,0.9,60000.0
f414898e,7193db83,80000.0,Short Term,130000.0,5 years,Rent,Debt Consolidation,2500.0,70000.0,120000.0,0.0,0.62,0.23,0.92,50000.0
056f9d67,9e65549e,40000.0,Long Term,190000.0,2 years,Mortgage,Debt Consolidation,2400.0,10000.0,20000.0,0.0,0.21,0.15,0.11,10000.0
92d03582,434ef9b4,20000.0,Short Term,90000.0,3 years,Rent,Debt Consolidation,1000.0,10000.0,20000.0,0.0,0.22,0.13,0.22,10000.0
92c07398,e0a8f2e2,40000.0,Short Term,190000.0,10+ years,Mortgage,Debt Consolidation,899.9999999999999,40000.0,50000.0,0.0,0.21,0.06,0.26,10000.0
68b35695,36c9a125,50000.0,Long Term,220000.00000000003,3 years,Own Home,Debt Consolidation,2200.0,60000.0,80000.0,0.0,0.23,0.12,0.36,20000.0
2945b719,d4f59a9f,70000.0,Long Term,270000.0,5 years,Rent,Debt Consolidation,1600.0,20000.0,20000.0,0.0,0.26,0.07,0.07,0.0
f4493717,36509da2,20000.0,Short Term,120000.0,2 years,Mortgage,Debt Consolidation,1300.0,10000.0,20000.0,0.0,0.17,0.13,0.17,10000.0
7489c28f,e6d04681,50000.0,Long Term,160000.0,10+ years,Mortgage,Debt Consolidation,4200.0,0.0,40000.0,0.0,0.31,0.32,0.25,40000.0
1f0a3b6d,b4898a2f,10000.0,Short Term,40000.0,10+ years,Rent,Debt Consolidation,300.0,10000.0,20000.0,0.0,0.25,0.09,0.5,10000.0
6d8902f7,943ce4c1,10000.0,Short Term,20000.0,5 years,Rent,Medical Bills,200.0,0.0,20000.0,0.0,0.5,0.12,1.0,20000.0
af8faa3f,48412767,10000.0,Short Term,60000.0,3 years,Rent,Debt Consolidation,200.0,10000.0,30000.0,0.0,0.17,0.04,0.5,20000.0
a0887361,5cd5c8c7,30000.0,Long Term,80000.0,3 years,Rent,Debt Consolidation,2000.0,30000.0,80000.0,0.0,0.38,0.3,1.0,50000.0
87dc09e3,16819d74,40000.0,Short Term,120000.0,10+ years,Mortgage,Debt Consolidation,1600.0,50000.0,60000.0,0.0,0.33,0.16,0.5,10000.0
a4d97041,4e9b8b8e,20000.0,Short Term,90000.0,,Mortgage,Debt Consolidation,1900.0,20000.0,40000.0,0.0,0.22,0.25,0.44,20000.0
9f95f2f4,5526ddc8,30000.0,Long Term,130000.0,10+ years,Mortgage,Debt Consolidation,1600.0,10000.0,20000.0,0.0,0.23,0.15,0.15,10000.0
004f8f3a,d2eac8df,0.0,Short Term,50000.0,5 years,Rent,Other,500.0,10000.0,20000.0,0.0,0.0,0.12,0.4,10000.0
9c445f2a,4a968cc5,40000.0,Short Term,180000.0,6 years,Rent,Other,1600.0,0.0,10000.0,0.0,0.22,0.11,0.06,10000.0
a45e8f55,03f4db80,30000.0,Short Term,190000.0,2 years,Mortgage,Debt Consolidation,1799.9999999999998,50000.0,110000.00000000001,0.0,0.16,0.11,0.58,60000.0
604290e7,9d33ca04,20000.0,Short Term,50000.0,10+ years,Rent,Debt Consolidation,700.0,20000.0,20000.0,1.0,0.4,0.17,0.4,0.0
3f33b47c,d1c05bb1,20000.0,Short Term,60000.0,2 years,Own Home,Other,500.0,10000.0,10000.0,0.0,0.33,0.1,0.17,0.0
ce9a3804,cdb5ae50,50000.0,Short Term,100000.0,3 years,Own Home,major_purchase,1100.0,0.0,10000.0,0.0,0.5,0.13,0.1,10000.0
d191a3be,4acfb0ed,20000.0,Short Term,100000.0,6 years,Rent,Debt Consolidation,1300.0,10000.0,30000.0,1.0,0.2,0.16,0.3,20000.0
5067b3fe,e9cf66bc,40000.0,Short Term,140000.0,5 years,Rent,Debt Consolidation,1400.0,30000.0,110000.00000000001,0.0,0.29,0.12,0.79,80000.0
123d9a96,a70c3ac0,10000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,1600.0,10000.0,50000.0,0.0,0.14,0.27,0.71,40000.0
3982200e,0cd81c18,20000.0,Short Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1200.0,20000.0,30000.0,0.0,0.18,0.13,0.27,10000.0
2090bc03,e4723b3f,50000.0,Long Term,180000.0,2 years,Rent,Debt Consolidation,3400.0000000000005,80000.0,150000.0,0.0,0.28,0.23,0.83,70000.0
c0652f30,427c6679,70000.0,Short Term,310000.0,10+ years,Own Home,Debt Consolidation,6100.0,60000.0,70000.0,0.0,0.23,0.24,0.23,10000.0
2cf5863a,b0ca09c6,20000.0,Short Term,60000.0,1 year,Rent,Debt Consolidation,1500.0,10000.0,20000.0,0.0,0.33,0.3,0.33,10000.0
a1ba32f0,deca8bae,40000.0,Short Term,160000.0,10+ years,Mortgage,Debt Consolidation,3100.0,90000.0,140000.0,0.0,0.25,0.23,0.88,50000.0
3bcea931,563f8114,40000.0,Long Term,170000.0,4 years,Mortgage,Home Improvements,200.0,10000.0,10000.0,0.0,0.24,0.01,0.06,0.0
05ec3f41,48b197ee,10000.0,Short Term,80000.0,1 year,Rent,Debt Consolidation,2000.0,30000.0,50000.0,1.0,0.12,0.3,0.62,20000.0
a7cd621c,ac5d2291,20000.0,Short Term,60000.0,3 years,Rent,Debt Consolidation,1000.0,10000.0,50000.0,0.0,0.33,0.2,0.83,40000.0
4ff8915a,891eb6c2,50000.0,Short Term,120000.0,1 year,Rent,Debt Consolidation,2200.0,60000.0,90000.0,0.0,0.42,0.22,0.75,30000.0
07190dca,090668eb,20000.0,Short Term,170000.0,4 years,Mortgage,Debt Consolidation,2800.0,80000.0,160000.0,0.0,0.12,0.2,0.94,80000.0
6871e41d,f1a59e49,30000.0,Short Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1900.0,20000.0,30000.0,0.0,0.27,0.21,0.27,10000.0
c36bba4a,9d64a338,30000.0,Short Term,160000.0,1 year,Rent,Debt Consolidation,2000.0,20000.0,70000.0,0.0,0.19,0.15,0.44,50000.0
a62b70ff,e2a81a78,30000.0,Short Term,150000.0,3 years,Mortgage,Debt Consolidation,4000.0,50000.0,60000.0,0.0,0.2,0.32,0.4,10000.0
4da249fc,d5623d81,20000.0,Short Term,80000.0,5 years,Mortgage,Debt Consolidation,600.0,20000.0,30000.0,0.0,0.25,0.09,0.38,10000.0
37faac13,bd625bc9,50000.0,Short Term,300000.0,10+ years,Mortgage,Other,5400.0,50000.0,110000.00000000001,0.0,0.17,0.22,0.37,60000.0
758b37fe,e9e2547f,50000.0,Short Term,130000.0,2 years,Mortgage,Debt Consolidation,2300.0,40000.0,130000.0,0.0,0.38,0.21,1.0,90000.0
9ed28b3a,6b3a6ddc,10000.0,Short Term,10000.0,3 years,Rent,Educational Expenses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0bd5beab,cf24cff0,40000.0,Short Term,160000.0,3 years,Mortgage,Debt Consolidation,2400.0,50000.0,70000.0,0.0,0.25,0.18,0.44,20000.0
9740eef3,1900abf5,20000.0,Short Term,100000.0,3 years,Mortgage,Debt Consolidation,2600.0,20000.0,80000.0,0.0,0.2,0.31,0.8,60000.0
b3ce334b,a9d26b2c,40000.0,Long Term,70000.0,10+ years,Rent,Debt Consolidation,1200.0,30000.0,40000.0,0.0,0.57,0.21,0.57,10000.0
87dc6858,7376a835,60000.0,Long Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1700.0000000000002,50000.0,150000.0,0.0,0.55,0.19,1.36,100000.0
1879086d,7ce7f2c8,10000.0,Short Term,50000.0,10+ years,Own Home,Home Improvements,200.0,0.0,30000.0,1.0,0.2,0.05,0.6,30000.0
07adf5be,98e30b67,50000.0,Long Term,110000.00000000001,10+ years,Mortgage,Debt Consolidation,1200.0,50000.0,140000.0,0.0,0.45,0.13,1.27,90000.0
a4c295ad,9f94fc1e,50000.0,Short Term,200000.0,7 years,Mortgage,Debt Consolidation,2000.0,40000.0,40000.0,0.0,0.25,0.12,0.2,0.0
a814ced5,9e325918,10000.0,Short Term,190000.0,1 year,Mortgage,Other,2900.0,10000.0,20000.0,0.0,0.05,0.18,0.11,10000.0
0767b6e0,943d851d,40000.0,Long Term,100000.0,10+ years,Mortgage,Debt Consolidation,500.0,10000.0,40000.0,0.0,0.4,0.06,0.4,30000.0
e028414d,5b0dcb9d,20000.0,Short Term,120000.0,10+ years,Rent,Home Improvements,1000.0,20000.0,40000.0,1.0,0.17,0.1,0.33,20000.0
590055aa,e46ad544,60000.0,Long Term,180000.0,2 years,Mortgage,Debt Consolidation,2500.0,10000.0,60000.0,1.0,0.33,0.17,0.33,50000.0
19720b47,c556488e,30000.0,Long Term,229999.99999999997,2 years,Rent,Debt Consolidation,3300.0,30000.0,60000.0,0.0,0.13,0.17,0.26,30000.0
f4204952,8c4cb9b0,10000.0,Short Term,70000.0,10+ years,Rent,Debt Consolidation,1000.0,10000.0,20000.0,0.0,0.14,0.17,0.29,10000.0
bd22d822,acb27c61,20000.0,Short Term,70000.0,10+ years,Mortgage,Home Improvements,1100.0,10000.0,20000.0,0.0,0.29,0.19,0.29,10000.0
c7f6d4de,0212443c,10000.0,Short Term,70000.0,6 years,Rent,Debt Consolidation,1300.0,10000.0,30000.0,0.0,0.14,0.22,0.43,20000.0
be4a8d25,8fe1add9,10000.0,Short Term,60000.0,6 years,Mortgage,Other,300.0,0.0,10000.0,0.0,0.17,0.06,0.17,10000.0
0491054f,4c304f0c,40000.0,Long Term,190000.0,6 years,Mortgage,Debt Consolidation,2900.0,40000.0,80000.0,0.0,0.21,0.18,0.42,40000.0
630d4ab4,5f12d851,60000.0,Long Term,120000.0,5 years,Rent,Debt Consolidation,2100.0,30000.0,70000.0,0.0,0.5,0.21,0.58,40000.0
0cd1b589,7c608e4c,20000.0,Short Term,250000.0,7 years,Mortgage,Debt Consolidation,3400.0000000000005,140000.0,490000.00000000006,0.0,0.08,0.16,1.96,350000.0
c4c4a004,7f45b00e,40000.0,Short Term,190000.0,5 years,Rent,Debt Consolidation,3900.0,30000.0,80000.0,0.0,0.21,0.25,0.42,50000.0
2ab15aa2,e8fa5a5b,80000.0,Short Term,290000.0,4 years,Mortgage,Buy House,2400.0,60000.0,100000.0,0.0,0.28,0.1,0.34,40000.0
95125dc7,04848d63,0.0,Short Term,140000.0,10+ years,Rent,Other,2300.0,20000.0,20000.0,0.0,0.0,0.2,0.14,0.0
4abd2328,029ceab5,80000.0,Short Term,770000.0,6 years,Mortgage,Buy House,6300.0,100000.0,160000.0,0.0,0.1,0.1,0.21,60000.0
6127954b,2116d1e3,50000.0,Short Term,190000.0,2 years,Rent,Debt Consolidation,1100.0,20000.0,40000.0,0.0,0.26,0.07,0.21,20000.0
7f7bf907,41021e32,20000.0,Short Term,80000.0,4 years,Rent,Other,800.0,10000.0,40000.0,0.0,0.25,0.12,0.5,30000.0
85e643d9,e3561d4a,60000.0,Short Term,290000.0,7 years,Mortgage,Debt Consolidation,6700.0,409999.99999999994,819999.9999999999,0.0,0.21,0.28,2.83,410000.0
1b439770,e6e00548,40000.0,Short Term,80000.0,10+ years,Rent,Debt Consolidation,1300.0,20000.0,70000.0,0.0,0.5,0.19,0.88,50000.0
283578ce,26d9d00c,0.0,Short Term,90000.0,7 years,Own Home,Home Improvements,1300.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
8cec13a5,a4d1dfef,10000.0,Short Term,40000.0,3 years,Rent,Debt Consolidation,800.0,10000.0,10000.0,0.0,0.25,0.24,0.25,0.0
8292d3dc,9992ef71,50000.0,Long Term,120000.0,2 years,Mortgage,Debt Consolidation,1900.0,30000.0,40000.0,1.0,0.42,0.19,0.33,10000.0
a23a1b04,4d670a87,30000.0,Short Term,140000.0,10+ years,Own Home,Debt Consolidation,3599.9999999999995,80000.0,190000.0,0.0,0.21,0.31,1.36,110000.0
44a9ddae,599ee0fc,30000.0,Long Term,90000.0,10+ years,Mortgage,Debt Consolidation,2100.0,10000.0,20000.0,0.0,0.33,0.28,0.22,10000.0
85532592,b38360c6,50000.0,Long Term,140000.0,3 years,Own Home,Debt Consolidation,3000.0,50000.0,70000.0,0.0,0.36,0.26,0.5,20000.0
12d1ac04,b8d4e13e,50000.0,Long Term,150000.0,10+ years,Mortgage,Debt Consolidation,3700.0,60000.0,90000.0,0.0,0.33,0.3,0.6,30000.0
d0896e0f,7c4a3433,10000.0,Short Term,120000.0,1 year,Rent,Debt Consolidation,899.9999999999999,10000.0,30000.0,0.0,0.08,0.09,0.25,20000.0
0158e865,2787e0d0,10000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,800.0,0.0,30000.0,0.0,0.14,0.14,0.43,30000.0
2eecb638,47ba5de2,40000.0,Short Term,130000.0,1 year,Rent,Debt Consolidation,1600.0,30000.0,50000.0,0.0,0.31,0.15,0.38,20000.0
8e8c16e5,ca456d84,40000.0,Short Term,160000.0,2 years,Mortgage,Debt Consolidation,2600.0,30000.0,50000.0,0.0,0.25,0.19,0.31,20000.0
cffe7c9b,1035e8c2,20000.0,Short Term,50000.0,1 year,Rent,Debt Consolidation,1200.0,20000.0,30000.0,0.0,0.4,0.29,0.6,10000.0
1e493364,436cb66d,20000.0,Short Term,110000.00000000001,1 year,Rent,Debt Consolidation,899.9999999999999,10000.0,20000.0,0.0,0.18,0.1,0.18,10000.0
2693fff5,f49db54f,30000.0,Short Term,150000.0,5 years,Rent,Debt Consolidation,1799.9999999999998,20000.0,40000.0,0.0,0.2,0.14,0.27,20000.0
43510549,f1b24bcb,20000.0,Short Term,70000.0,1 year,Rent,Debt Consolidation,899.9999999999999,20000.0,30000.0,0.0,0.29,0.15,0.43,10000.0
5b6088fc,712c420e,30000.0,Short Term,100000.0,8 years,Rent,Debt Consolidation,1500.0,30000.0,80000.0,0.0,0.3,0.18,0.8,50000.0
ab3af8cb,e2c6d351,40000.0,Short Term,190000.0,6 years,Mortgage,Debt Consolidation,5100.0,60000.0,80000.0,0.0,0.21,0.32,0.42,20000.0
3f03cc27,01535f4e,50000.0,Long Term,120000.0,3 years,Mortgage,Debt Consolidation,2500.0,30000.0,50000.0,0.0,0.42,0.25,0.42,20000.0
b6b428b3,52b7edcf,50000.0,Long Term,200000.0,10+ years,Mortgage,Debt Consolidation,1900.0,70000.0,90000.0,0.0,0.25,0.11,0.45,20000.0
74b62d17,251ec4c5,10000.0,Short Term,130000.0,1 year,Own Home,Other,1200.0,0.0,50000.0,1.0,0.08,0.11,0.38,50000.0
743f1d24,2d7c965a,20000.0,Short Term,110000.00000000001,3 years,Rent,Debt Consolidation,1000.0,30000.0,30000.0,0.0,0.18,0.11,0.27,0.0
f6f00d01,e6e9a17d,40000.0,Long Term,100000.0,9 years,Mortgage,Debt Consolidation,2200.0,10000.0,30000.0,1.0,0.4,0.26,0.3,20000.0
76ebc2ee,0619c38c,40000.0,Short Term,300000.0,5 years,Mortgage,Debt Consolidation,4300.0,20000.0,50000.0,1.0,0.13,0.17,0.17,30000.0
d6e051ea,adeed771,10000.0,Short Term,140000.0,4 years,Rent,Debt Consolidation,500.0,10000.0,20000.0,0.0,0.07,0.04,0.14,10000.0
439ed7dd,38cff654,10000.0,Short Term,60000.0,1 year,Rent,Buy House,1000.0,10000.0,80000.0,0.0,0.17,0.2,1.33,70000.0
7e4c4eaf,674a2fa6,10000.0,Short Term,90000.0,3 years,Rent,Debt Consolidation,1100.0,10000.0,60000.0,0.0,0.11,0.15,0.67,50000.0
d8fcc990,3bd2d89b,40000.0,Short Term,90000.0,3 years,Own Home,Business Loan,500.0,20000.0,40000.0,0.0,0.44,0.07,0.44,20000.0
b99e8ed6,db8bff5f,50000.0,Short Term,220000.00000000003,10+ years,Mortgage,Home Improvements,4900.0,30000.0,60000.0,0.0,0.23,0.27,0.27,30000.0
bd3cf1d3,613b0509,10000.0,Short Term,110000.00000000001,2 years,Mortgage,Debt Consolidation,600.0,0.0,50000.0,0.0,0.09,0.07,0.45,50000.0
6874d6a7,8807cf43,20000.0,Short Term,130000.0,10+ years,Rent,Debt Consolidation,1500.0,10000.0,20000.0,0.0,0.15,0.14,0.15,10000.0
